,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,visibility,windBearing,windSpeed
2016-07-08 05:00:00+00:00,56.56,,52.31,0.86,clear-night,,0.0,0.0,,1015.88,Clear,56.56,1467954000,8.42,259.0,8.07
2016-07-08 06:00:00+00:00,56.5,1.0,52.0,0.85,cloudy,,0.0,0.0,,1015.94,Overcast,56.5,1467957600,9.1,261.0,7.32
2016-07-08 07:00:00+00:00,56.43,,52.54,0.87,clear-night,,0.0,0.0,,1015.98,Clear,56.43,1467961200,7.74,255.0,8.34
2016-07-08 08:00:00+00:00,55.69,,52.18,0.88,clear-night,,0.0,0.0,,1015.86,Clear,55.69,1467964800,6.82,259.0,10.84
2016-07-08 09:00:00+00:00,55.59,,52.54,0.89,clear-night,,0.0,0.0,,1015.75,Clear,55.59,1467968400,6.97,252.0,7.13
2016-07-08 10:00:00+00:00,55.64,,52.13,0.88,clear-night,,0.0,0.0,,1015.9,Clear,55.64,1467972000,7.61,245.0,7.26
2016-07-08 11:00:00+00:00,55.56,,52.54,0.9,clear-night,,0.0,0.0,,1015.98,Clear,55.56,1467975600,7.85,236.0,6.04
2016-07-08 12:00:00+00:00,55.5,1.0,53.29,0.92,cloudy,,0.0,0.0,,1015.87,Overcast,55.5,1467979200,7.63,246.0,6.01
2016-07-08 13:00:00+00:00,55.3,,51.8,0.88,clear-night,,0.0,0.0,,1016.15,Clear,55.3,1467982800,6.95,250.0,6.0
2016-07-08 14:00:00+00:00,55.24,,52.59,0.91,clear-day,,0.0,0.0,,1016.36,Clear,55.24,1467986400,6.61,249.0,7.21
2016-07-08 15:00:00+00:00,55.6,,51.01,0.85,clear-day,,0.0,0.0,,1016.95,Clear,55.6,1467990000,7.51,253.0,6.11
2016-07-08 16:00:00+00:00,56.44,,51.76,0.84,clear-day,,0.0,0.0,,1017.16,Clear,56.44,1467993600,8.64,252.0,6.9
2016-07-08 17:00:00+00:00,56.73,,51.24,0.82,clear-day,,0.0,0.0,,1017.22,Clear,56.73,1467997200,8.87,257.0,6.95
2016-07-08 18:00:00+00:00,58.19,0.31,52.07,0.8,partly-cloudy-day,,0.0,0.0,,1017.21,Partly Cloudy,58.19,1468000800,8.87,247.0,5.76
2016-07-08 19:00:00+00:00,58.64,0.31,50.41,0.74,partly-cloudy-day,,0.0,0.0,,1017.15,Partly Cloudy,58.64,1468004400,9.1,218.0,6.15
2016-07-08 20:00:00+00:00,60.04,0.31,51.46,0.73,partly-cloudy-day,,0.0,0.0,,1017.03,Partly Cloudy,60.04,1468008000,9.8,250.0,7.29
2016-07-08 21:00:00+00:00,61.56,0.2,52.36,0.72,clear-day,,0.0,0.0,,1016.6,Clear,61.56,1468011600,8.3,229.0,6.5
2016-07-08 22:00:00+00:00,62.14,0.31,51.84,0.69,partly-cloudy-day,,0.0,0.0,,1016.43,Partly Cloudy,62.14,1468015200,8.19,247.0,7.4
2016-07-08 23:00:00+00:00,62.5,0.31,53.4,0.72,partly-cloudy-day,,0.0,0.0,,1016.3,Partly Cloudy,62.5,1468018800,8.08,279.0,9.09
2016-07-09 00:00:00+00:00,62.55,0.31,54.48,0.75,partly-cloudy-day,,0.0,0.0,,1015.93,Partly Cloudy,62.55,1468022400,7.85,225.0,6.09
2016-07-09 01:00:00+00:00,62.89,0.31,55.93,0.78,partly-cloudy-day,,0.0,0.0,,1015.94,Partly Cloudy,62.89,1468026000,7.81,219.0,9.44
2016-07-09 02:00:00+00:00,63.48,,59.01,0.85,clear-day,,0.0,0.0,,1016.0,Clear,63.48,1468029600,7.74,251.0,12.0
2016-07-09 03:00:00+00:00,60.24,,56.55,0.88,clear-day,,0.0,0.0,,1016.44,Clear,60.24,1468033200,7.47,249.0,9.01
2016-07-09 04:00:00+00:00,59.93,,56.6,0.89,clear-night,,0.0,0.0,,1016.49,Clear,59.93,1468036800,7.1,251.0,5.83
2016-07-09 05:00:00+00:00,59.85,,56.14,0.88,clear-night,,0.0,0.0,,1016.66,Clear,59.85,1468040400,7.96,245.0,7.38
2016-07-09 06:00:00+00:00,60.24,1.0,56.9,0.89,cloudy,,0.0,0.0,,1016.94,Overcast,60.24,1468044000,7.47,238.0,6.34
2016-07-09 07:00:00+00:00,59.82,,56.49,0.89,clear-night,,0.0,0.0,,1017.05,Clear,59.82,1468047600,7.1,244.0,4.29
2016-07-09 08:00:00+00:00,58.65,0.31,55.33,0.89,partly-cloudy-night,,0.0,0.0,,1016.92,Partly Cloudy,58.65,1468051200,7.85,238.0,7.71
2016-07-09 09:00:00+00:00,58.83,,55.88,0.9,clear-night,,0.0,0.0,,1016.94,Clear,58.83,1468054800,7.81,249.0,3.4
2016-07-09 10:00:00+00:00,57.72,,54.79,0.9,clear-night,,0.0,0.0,,1017.23,Clear,57.72,1468058400,7.81,232.0,6.05
2016-07-09 11:00:00+00:00,57.59,,55.0,0.91,clear-night,,0.0,0.0,,1017.37,Clear,57.59,1468062000,7.85,208.0,2.48
2016-07-09 12:00:00+00:00,57.96,1.0,55.37,0.91,cloudy,,0.0,0.0,,1017.55,Overcast,57.96,1468065600,7.92,208.0,2.5
2016-07-09 13:00:00+00:00,58.38,,55.78,0.91,clear-night,,0.0,0.0,,1017.91,Clear,58.38,1468069200,7.1,177.0,1.54
2016-07-09 14:00:00+00:00,58.71,,55.76,0.9,clear-day,,0.0,0.0,,1018.35,Clear,58.71,1468072800,9.1,150.0,2.6
2016-07-09 15:00:00+00:00,60.29,,56.6,0.88,clear-day,,0.0,0.0,,1018.94,Clear,60.29,1468076400,7.81,150.0,6.25
2016-07-09 16:00:00+00:00,60.14,,56.46,0.88,clear-day,,0.0,0.0,,1019.44,Clear,60.14,1468080000,7.81,170.0,5.43
2016-07-09 17:00:00+00:00,60.45,0.31,54.62,0.81,partly-cloudy-day,,0.0,0.0,,1019.62,Partly Cloudy,60.45,1468083600,8.42,229.0,5.37
2016-07-09 18:00:00+00:00,62.92,0.31,55.41,0.76,partly-cloudy-day,,0.0,0.0,,1019.91,Partly Cloudy,62.92,1468087200,9.55,212.0,5.61
2016-07-09 19:00:00+00:00,64.7,0.31,56.69,0.75,partly-cloudy-day,,0.0,0.0,,1020.01,Partly Cloudy,64.7,1468090800,8.87,233.0,7.6
2016-07-09 20:00:00+00:00,66.2,0.31,56.52,0.71,partly-cloudy-day,,0.0,0.0,,1019.93,Partly Cloudy,66.2,1468094400,8.19,251.0,11.02
2016-07-09 21:00:00+00:00,64.84,0.31,54.43,0.69,partly-cloudy-day,,0.0,0.0,,1020.09,Partly Cloudy,64.84,1468098000,8.42,246.0,11.99
2016-07-09 22:00:00+00:00,63.9,0.31,54.3,0.71,partly-cloudy-day,,0.0,0.0,,1019.96,Partly Cloudy,63.9,1468101600,9.8,248.0,11.38
2016-07-09 23:00:00+00:00,64.77,0.31,56.72,0.75,partly-cloudy-day,,0.0,0.0,,1019.59,Partly Cloudy,64.77,1468105200,8.08,243.0,13.96
2016-07-10 00:00:00+00:00,65.69,0.52,58.31,0.77,partly-cloudy-day,,0.0,0.0,,1019.28,Partly Cloudy,65.69,1468108800,8.42,256.0,14.02
2016-07-10 01:00:00+00:00,63.48,0.31,54.35,0.72,partly-cloudy-day,,0.0,0.0,,1018.71,Partly Cloudy,63.48,1468112400,9.8,264.0,9.58
2016-07-10 02:00:00+00:00,62.42,0.31,53.42,0.72,partly-cloudy-day,,0.0,0.0,,1018.59,Partly Cloudy,62.42,1468116000,9.55,257.0,14.33
2016-07-10 03:00:00+00:00,61.23,0.24,53.17,0.75,clear-day,,0.0,0.0,,1018.52,Clear,61.23,1468119600,9.55,257.0,12.37
2016-07-10 04:00:00+00:00,59.65,0.24,52.19,0.76,clear-night,,0.0,0.0,,1018.44,Clear,59.65,1468123200,9.8,262.0,12.24
2016-07-10 05:00:00+00:00,58.7,0.24,52.36,0.79,clear-night,,0.0,0.0,,1018.58,Clear,58.7,1468126800,9.55,264.0,12.52
2016-07-10 06:00:00+00:00,59.0,0.24,53.84,0.83,clear-night,,0.0,0.0,,1018.59,Clear,59.0,1468130400,9.55,259.0,10.01
2016-07-10 07:00:00+00:00,57.9,0.31,53.26,0.85,partly-cloudy-night,,0.0,0.0,,1018.4,Partly Cloudy,57.9,1468134000,9.32,260.0,9.09
2016-07-10 08:00:00+00:00,57.72,0.31,53.09,0.85,partly-cloudy-night,,0.0,0.0,,1018.22,Partly Cloudy,57.72,1468137600,9.32,265.0,10.35
2016-07-10 09:00:00+00:00,57.15,0.31,52.52,0.85,partly-cloudy-night,,0.0,0.0,,1018.14,Partly Cloudy,57.15,1468141200,9.32,259.0,7.7
2016-07-10 10:00:00+00:00,56.6,0.31,51.99,0.85,partly-cloudy-night,,0.0,0.0,,1018.13,Partly Cloudy,56.6,1468144800,9.32,254.0,8.31
2016-07-10 11:00:00+00:00,56.07,,51.85,0.86,clear-night,,0.0,0.0,,1018.09,Clear,56.07,1468148400,9.32,258.0,7.73
2016-07-10 12:00:00+00:00,56.45,0.31,51.84,0.85,partly-cloudy-night,,0.0,0.0,,1018.12,Partly Cloudy,56.45,1468152000,9.1,252.0,6.76
2016-07-10 13:00:00+00:00,56.41,0.31,52.16,0.86,partly-cloudy-night,,0.0,0.0,,1018.42,Partly Cloudy,56.41,1468155600,8.87,254.0,4.47
2016-07-10 14:00:00+00:00,58.02,0.31,53.12,0.84,partly-cloudy-day,,0.0,0.0,,1018.61,Partly Cloudy,58.02,1468159200,8.87,176.0,1.77
2016-07-10 15:00:00+00:00,60.06,0.31,53.02,0.78,partly-cloudy-day,,0.0,0.0,,1018.97,Partly Cloudy,60.06,1468162800,8.87,234.0,1.98
2016-07-10 16:00:00+00:00,59.92,0.31,51.19,0.73,partly-cloudy-day,,0.0,0.0,,1019.43,Partly Cloudy,59.92,1468166400,8.87,137.0,2.57
2016-07-10 17:00:00+00:00,60.08,0.31,50.46,0.71,partly-cloudy-day,,0.0,0.0,,1019.37,Partly Cloudy,60.08,1468170000,8.87,156.0,4.81
2016-07-10 18:00:00+00:00,61.66,0.31,50.91,0.68,partly-cloudy-day,,0.0,0.0,,1019.3,Partly Cloudy,61.66,1468173600,9.1,190.0,2.6
2016-07-10 19:00:00+00:00,64.03,0.31,53.01,0.67,partly-cloudy-day,,0.0,0.0,,1019.01,Partly Cloudy,64.03,1468177200,8.87,264.0,8.5
2016-07-10 20:00:00+00:00,65.44,0.24,51.47,0.61,clear-day,,0.0,0.0,,1018.45,Clear,65.44,1468180800,8.87,251.0,8.19
2016-07-10 21:00:00+00:00,68.09,0.24,51.66,0.56,clear-day,,0.0,0.0,,1017.97,Clear,68.09,1468184400,9.1,253.0,7.76
2016-07-10 22:00:00+00:00,71.49,0.12,52.83,0.52,clear-day,,0.0,0.0,,1017.44,Clear,71.49,1468188000,8.87,263.0,9.85
2016-07-10 23:00:00+00:00,71.71,0.0,52.43,0.51,clear-day,,0.0,0.0,,1016.81,Clear,71.71,1468191600,8.87,276.0,10.11
2016-07-11 00:00:00+00:00,69.27,0.0,50.21,0.51,clear-day,,0.0,0.0,,1015.96,Clear,69.27,1468195200,8.87,264.0,10.44
2016-07-11 01:00:00+00:00,69.94,0.0,51.46,0.52,clear-day,,0.0,0.0,,1015.51,Clear,69.94,1468198800,8.87,276.0,6.15
2016-07-11 02:00:00+00:00,68.13,0.0,52.54,0.57,clear-day,,0.0,0.0,,1015.15,Clear,68.13,1468202400,8.87,246.0,7.41
2016-07-11 03:00:00+00:00,66.72,0.12,55.59,0.67,clear-day,,0.0,0.0,,1014.83,Clear,66.72,1468206000,8.87,241.0,5.48
2016-07-11 04:00:00+00:00,64.84,0.12,55.06,0.71,clear-night,,0.0,0.0,,1014.88,Clear,64.84,1468209600,9.1,237.0,4.71
2016-07-11 05:00:00+00:00,64.31,0.0,55.28,0.73,clear-night,,0.0,0.0,,1015.14,Clear,64.31,1468213200,8.87,225.0,2.86
2016-07-11 06:00:00+00:00,62.54,0.0,54.09,0.74,clear-night,,0.0,0.0,,1015.06,Clear,62.54,1468216800,8.87,281.0,0.51
2016-07-11 07:00:00+00:00,60.95,0.0,54.15,0.78,clear-night,,0.0,0.0,,1014.93,Clear,60.95,1468220400,9.1,240.0,1.33
2016-07-11 08:00:00+00:00,61.35,0.0,55.75,0.82,clear-night,,0.0,0.0,,1014.84,Clear,61.35,1468224000,9.1,236.0,2.63
2016-07-11 09:00:00+00:00,60.69,0.0,54.7,0.81,clear-night,,0.0,0.0,,1014.84,Clear,60.69,1468227600,9.32,226.0,4.23
2016-07-11 10:00:00+00:00,59.01,0.0,54.09,0.84,clear-night,,0.0,0.0,,1014.43,Clear,59.01,1468231200,8.87,236.0,4.73
2016-07-11 11:00:00+00:00,58.57,0.0,53.91,0.85,clear-night,,0.0,0.0,,1014.19,Clear,58.57,1468234800,8.87,269.0,3.31
2016-07-11 12:00:00+00:00,57.83,0.0,53.33,0.85,clear-night,,0.0,0.0,,1014.27,Clear,57.83,1468238400,8.87,260.0,1.93
2016-07-11 13:00:00+00:00,57.49,0.0,52.5,0.83,clear-night,,0.0,0.0,,1014.51,Clear,57.49,1468242000,8.87,198.0,1.72
2016-07-11 14:00:00+00:00,59.31,0.19,53.76,0.82,clear-day,,0.0,0.0,,1014.83,Clear,59.31,1468245600,8.87,217.0,4.75
2016-07-11 15:00:00+00:00,60.46,0.15,53.16,0.77,clear-day,,0.0,0.0,,1015.02,Clear,60.46,1468249200,8.64,110.0,1.77
2016-07-11 16:00:00+00:00,60.95,0.15,52.94,0.75,clear-day,,0.0,0.0,,1015.05,Clear,60.95,1468252800,8.64,44.0,0.13
2016-07-11 17:00:00+00:00,61.81,0.15,52.73,0.72,clear-day,,0.0,0.0,,1015.12,Clear,61.81,1468256400,8.42,239.0,3.31
2016-07-11 18:00:00+00:00,62.05,0.15,51.16,0.67,clear-day,,0.0,0.0,,1015.03,Clear,62.05,1468260000,8.64,248.0,2.83
2016-07-11 19:00:00+00:00,62.57,0.15,50.2,0.64,clear-day,,0.0,0.0,,1014.9,Clear,62.57,1468263600,8.87,258.0,9.73
2016-07-11 20:00:00+00:00,64.72,0.19,52.22,0.64,clear-day,,0.0,0.0,,1014.47,Clear,64.72,1468267200,9.1,253.0,5.72
2016-07-11 21:00:00+00:00,65.38,0.19,53.64,0.66,clear-day,,0.0,0.0,,1014.15,Clear,65.38,1468270800,8.64,251.0,11.48
2016-07-11 22:00:00+00:00,65.83,0.19,52.93,0.63,clear-day,,0.0,0.0,,1013.85,Clear,65.83,1468274400,8.87,254.0,7.99
2016-07-11 23:00:00+00:00,65.4,0.31,52.2,0.62,partly-cloudy-day,,0.0,0.0,,1013.32,Partly Cloudy,65.4,1468278000,8.87,250.0,14.22
2016-07-12 00:00:00+00:00,64.88,0.31,52.85,0.65,partly-cloudy-day,,0.0,0.0,,1012.91,Partly Cloudy,64.88,1468281600,8.87,234.0,12.99
2016-07-12 01:00:00+00:00,64.35,0.31,53.01,0.67,partly-cloudy-day,,0.0,0.0,,1012.46,Partly Cloudy,64.35,1468285200,8.87,230.0,9.69
2016-07-12 02:00:00+00:00,63.53,0.31,53.46,0.7,partly-cloudy-day,,0.0,0.0,,1012.36,Partly Cloudy,63.53,1468288800,8.64,222.0,3.95
2016-07-12 03:00:00+00:00,62.4,0.31,54.86,0.76,partly-cloudy-day,,0.0,0.0,,1012.3,Partly Cloudy,62.4,1468292400,8.64,217.0,3.98
2016-07-12 04:00:00+00:00,58.86,0.31,52.52,0.79,partly-cloudy-night,,0.0,0.0,,1012.47,Partly Cloudy,58.86,1468296000,8.64,237.0,8.52
2016-07-12 05:00:00+00:00,57.9,0.31,50.92,0.78,partly-cloudy-night,,0.0,0.0,,1013.07,Partly Cloudy,57.9,1468299600,10.0,235.0,7.88
2016-07-12 06:00:00+00:00,58.44,0.31,51.79,0.79,partly-cloudy-night,,0.0,0.0,,1013.08,Partly Cloudy,58.44,1468303200,10.0,206.0,4.8
2016-07-12 07:00:00+00:00,57.81,0.31,51.68,0.8,partly-cloudy-night,,0.0,0.0,,1013.24,Partly Cloudy,57.81,1468306800,10.0,259.0,2.2
2016-07-12 08:00:00+00:00,56.83,0.31,51.72,0.83,partly-cloudy-night,,0.0,0.0,,1012.9,Partly Cloudy,56.83,1468310400,10.0,225.0,4.81
2016-07-12 09:00:00+00:00,56.74,,52.87,0.87,clear-night,,0.0,0.0,,1013.24,Clear,56.74,1468314000,8.87,238.0,4.94
2016-07-12 10:00:00+00:00,55.9,,52.02,0.87,clear-night,,0.0,0.0,,1012.99,Clear,55.9,1468317600,8.64,221.0,4.36
2016-07-12 11:00:00+00:00,55.62,,51.74,0.87,clear-night,,0.0,0.0,,1013.12,Clear,55.62,1468321200,8.3,250.0,1.75
2016-07-12 12:00:00+00:00,54.66,0.75,50.8,0.87,partly-cloudy-night,,0.0,0.0,,1013.28,Mostly Cloudy,54.66,1468324800,8.64,207.0,2.45
2016-07-12 13:00:00+00:00,54.07,0.31,50.23,0.87,partly-cloudy-night,,0.0,0.0,,1013.72,Partly Cloudy,54.07,1468328400,8.64,227.0,4.76
2016-07-12 14:00:00+00:00,54.15,0.31,49.96,0.86,partly-cloudy-day,,0.0,0.0,,1014.5,Partly Cloudy,54.15,1468332000,8.64,203.0,4.54
2016-07-12 15:00:00+00:00,54.82,0.31,49.39,0.82,partly-cloudy-day,,0.0,0.0,,1014.92,Partly Cloudy,54.82,1468335600,8.87,199.0,5.29
2016-07-12 16:00:00+00:00,54.86,0.31,47.99,0.78,partly-cloudy-day,,0.0,0.0,,1015.5,Partly Cloudy,54.86,1468339200,8.87,216.0,4.31
2016-07-12 17:00:00+00:00,55.89,0.31,48.32,0.76,partly-cloudy-day,,0.0,0.0,,1015.46,Partly Cloudy,55.89,1468342800,8.87,241.0,6.42
2016-07-12 18:00:00+00:00,58.26,0.31,49.76,0.73,partly-cloudy-day,,0.0,0.0,,1015.72,Partly Cloudy,58.26,1468346400,8.87,205.0,5.09
2016-07-12 19:00:00+00:00,60.36,0.31,49.94,0.68,partly-cloudy-day,,0.0,0.0,,1015.79,Partly Cloudy,60.36,1468350000,9.32,213.0,2.71
2016-07-12 20:00:00+00:00,62.22,0.15,48.99,0.62,clear-day,,0.0,0.0,,1015.69,Clear,62.22,1468353600,9.32,228.0,7.08
2016-07-12 21:00:00+00:00,63.41,0.15,49.15,0.6,clear-day,,0.0,0.0,,1015.48,Clear,63.41,1468357200,8.87,242.0,8.95
2016-07-12 22:00:00+00:00,63.82,0.19,49.0,0.59,clear-day,,0.0,0.0,,1015.06,Clear,63.82,1468360800,9.1,240.0,9.4
2016-07-12 23:00:00+00:00,65.06,0.19,49.88,0.58,clear-day,,0.0,0.0,,1014.58,Clear,65.06,1468364400,8.87,234.0,8.68
2016-07-13 00:00:00+00:00,63.33,0.19,49.78,0.61,clear-day,,0.0,0.0,,1014.22,Clear,63.33,1468368000,9.32,239.0,9.56
2016-07-13 01:00:00+00:00,62.91,0.19,50.05,0.63,clear-day,,0.0,0.0,,1013.85,Clear,62.91,1468371600,9.32,248.0,4.56
2016-07-13 02:00:00+00:00,64.49,0.31,53.86,0.68,partly-cloudy-day,,0.0,0.0,,1013.66,Partly Cloudy,64.49,1468375200,9.1,228.0,7.49
2016-07-13 03:00:00+00:00,60.86,0.31,53.22,0.76,partly-cloudy-day,,0.0,0.0,,1013.62,Partly Cloudy,60.86,1468378800,8.87,211.0,5.19
2016-07-13 04:00:00+00:00,59.78,0.31,53.02,0.78,partly-cloudy-night,,0.0,0.0,,1013.88,Partly Cloudy,59.78,1468382400,9.1,217.0,6.59
2016-07-13 05:00:00+00:00,57.91,0.31,52.37,0.82,partly-cloudy-night,,0.0,0.0,,1014.61,Partly Cloudy,57.91,1468386000,9.1,229.0,5.01
2016-07-13 06:00:00+00:00,57.15,0.31,52.29,0.84,partly-cloudy-night,,0.0,0.0,,1014.63,Partly Cloudy,57.15,1468389600,8.87,191.0,3.58
2016-07-13 07:00:00+00:00,56.67,0.31,52.54,0.86,partly-cloudy-night,,0.0,0.0,,1014.51,Partly Cloudy,56.67,1468393200,8.87,218.0,3.57
2016-07-13 08:00:00+00:00,57.03,0.31,53.13,0.87,partly-cloudy-night,,0.0,0.0,,1014.42,Partly Cloudy,57.03,1468396800,8.87,223.0,2.61
2016-07-13 09:00:00+00:00,56.47,0.31,52.35,0.86,partly-cloudy-night,,0.0,0.0,,1014.27,Partly Cloudy,56.47,1468400400,9.55,205.0,2.87
2016-07-13 10:00:00+00:00,56.24,0.31,52.37,0.87,partly-cloudy-night,,0.0,0.0,,1014.29,Partly Cloudy,56.24,1468404000,9.32,208.0,5.12
2016-07-13 11:00:00+00:00,56.14,0.31,51.64,0.85,partly-cloudy-night,,0.0,0.0,,1014.37,Partly Cloudy,56.14,1468407600,9.1,220.0,4.55
2016-07-13 12:00:00+00:00,56.01,0.31,51.49,0.85,partly-cloudy-night,,0.0,0.0,,1014.72,Partly Cloudy,56.01,1468411200,8.87,221.0,3.29
2016-07-13 13:00:00+00:00,56.08,0.31,52.2,0.87,partly-cloudy-night,,0.0,0.0,,1015.31,Partly Cloudy,56.08,1468414800,8.64,202.0,3.11
2016-07-13 14:00:00+00:00,56.47,0.31,51.97,0.85,partly-cloudy-day,,0.0,0.0,,1015.74,Partly Cloudy,56.47,1468418400,8.64,212.0,3.16
2016-07-13 15:00:00+00:00,58.39,0.31,52.44,0.81,partly-cloudy-day,,0.0,0.0,,1015.94,Partly Cloudy,58.39,1468422000,8.3,193.0,3.99
2016-07-13 16:00:00+00:00,58.74,0.31,51.75,0.78,partly-cloudy-day,,0.0,0.0,,1016.41,Partly Cloudy,58.74,1468425600,8.19,288.0,1.77
2016-07-13 17:00:00+00:00,59.96,0.15,51.69,0.74,clear-day,,0.0,0.0,,1016.42,Clear,59.96,1468429200,8.42,165.0,1.95
2016-07-13 18:00:00+00:00,61.42,0.0,51.44,0.7,clear-day,,0.0,0.0,,1016.38,Clear,61.42,1468432800,8.87,258.0,2.18
2016-07-13 19:00:00+00:00,63.16,0.19,51.2,0.65,clear-day,,0.0,0.0,,1016.32,Clear,63.16,1468436400,8.64,286.0,2.3
2016-07-13 20:00:00+00:00,65.5,0.12,50.06,0.57,clear-day,,0.0,0.0,,1016.12,Clear,65.5,1468440000,8.64,256.0,4.77
2016-07-13 21:00:00+00:00,69.93,0.12,52.16,0.53,clear-day,,0.0,0.0,,1015.53,Clear,69.93,1468443600,8.87,257.0,5.5
2016-07-13 22:00:00+00:00,68.33,0.12,50.07,0.52,clear-day,,0.0,0.0,,1014.99,Clear,68.33,1468447200,8.87,296.0,6.94
2016-07-13 23:00:00+00:00,68.48,0.12,51.41,0.54,clear-day,,0.0,0.0,,1014.62,Clear,68.48,1468450800,8.64,301.0,10.75
2016-07-14 00:00:00+00:00,68.67,0.12,52.19,0.56,clear-day,,0.0,0.0,,1014.13,Clear,68.67,1468454400,8.87,278.0,11.01
2016-07-14 01:00:00+00:00,67.67,0.12,52.33,0.58,clear-day,,0.0,0.0,,1013.63,Clear,67.67,1468458000,8.87,279.0,12.7
2016-07-14 02:00:00+00:00,66.61,0.0,52.91,0.61,clear-day,,0.0,0.0,,1013.67,Clear,66.61,1468461600,8.64,291.0,6.29
2016-07-14 03:00:00+00:00,64.48,0.12,54.68,0.71,clear-day,,0.0,0.0,,1013.84,Clear,64.48,1468465200,8.42,291.0,8.4
2016-07-14 04:00:00+00:00,63.03,0.19,55.61,0.77,clear-night,,0.0,0.0,,1014.18,Clear,63.03,1468468800,8.64,225.0,3.62
2016-07-14 05:00:00+00:00,61.43,0.0,54.74,0.79,clear-night,,0.0,0.0,,1014.66,Clear,61.43,1468472400,8.87,245.0,2.2
2016-07-14 06:00:00+00:00,58.67,0.0,52.33,0.79,clear-night,,0.0,0.0,,1014.87,Clear,58.67,1468476000,8.87,248.0,3.69
2016-07-14 07:00:00+00:00,58.58,0.0,53.3,0.83,clear-night,,0.0,0.0,,1014.79,Clear,58.58,1468479600,8.87,256.0,5.23
2016-07-14 08:00:00+00:00,58.36,0.0,53.09,0.83,clear-night,,0.0,0.0,,1014.52,Clear,58.36,1468483200,8.87,241.0,3.96
2016-07-14 09:00:00+00:00,58.08,0.0,53.2,0.84,clear-night,,0.0,0.0,,1014.33,Clear,58.08,1468486800,8.87,260.0,5.54
2016-07-14 10:00:00+00:00,57.71,0.0,53.2,0.85,clear-night,,0.0,0.0,,1014.28,Clear,57.71,1468490400,8.08,246.0,3.23
2016-07-14 11:00:00+00:00,57.22,0.0,52.72,0.85,clear-night,,0.0,0.0,,1014.16,Clear,57.22,1468494000,7.81,247.0,3.68
2016-07-14 12:00:00+00:00,56.89,0.15,52.63,0.86,clear-night,,0.0,0.0,,1014.22,Clear,56.89,1468497600,7.81,249.0,4.62
2016-07-14 13:00:00+00:00,56.19,0.15,53.14,0.89,clear-night,,0.0,0.0,,1014.44,Clear,56.19,1468501200,7.81,250.0,4.14
2016-07-14 14:00:00+00:00,56.91,0.15,53.38,0.88,clear-day,,0.0,0.0,,1014.86,Clear,56.91,1468504800,7.74,248.0,4.87
2016-07-14 15:00:00+00:00,58.17,0.15,53.03,0.83,clear-day,,0.0,0.0,,1015.13,Clear,58.17,1468508400,7.74,248.0,3.51
2016-07-14 16:00:00+00:00,58.71,0.31,50.76,0.75,partly-cloudy-day,,0.0,0.0,,1015.67,Partly Cloudy,58.71,1468512000,7.96,253.0,4.44
2016-07-14 17:00:00+00:00,61.51,0.31,51.85,0.71,partly-cloudy-day,,0.0,0.0,,1015.88,Partly Cloudy,61.51,1468515600,8.08,244.0,5.1
2016-07-14 18:00:00+00:00,62.25,0.31,51.01,0.67,partly-cloudy-day,,0.0,0.0,,1016.09,Partly Cloudy,62.25,1468519200,8.87,236.0,1.74
2016-07-14 19:00:00+00:00,62.52,0.31,50.63,0.65,partly-cloudy-day,,0.0,0.0,,1016.18,Partly Cloudy,62.52,1468522800,8.42,254.0,7.53
2016-07-14 20:00:00+00:00,62.38,0.19,50.16,0.64,clear-day,,0.0,0.0,,1015.93,Clear,62.38,1468526400,9.1,247.0,7.57
2016-07-14 21:00:00+00:00,63.23,0.19,50.65,0.64,clear-day,,0.0,0.0,,1015.37,Clear,63.23,1468530000,8.87,250.0,8.55
2016-07-14 22:00:00+00:00,63.81,0.31,51.69,0.65,partly-cloudy-day,,0.0,0.0,,1014.98,Partly Cloudy,63.81,1468533600,8.87,254.0,7.29
2016-07-14 23:00:00+00:00,62.65,0.31,51.06,0.66,partly-cloudy-day,,0.0,0.0,,1014.41,Partly Cloudy,62.65,1468537200,8.42,269.0,9.81
2016-07-15 00:00:00+00:00,61.16,0.31,51.21,0.7,partly-cloudy-day,,0.0,0.0,,1013.85,Partly Cloudy,61.16,1468540800,8.64,265.0,8.89
2016-07-15 01:00:00+00:00,59.83,0.31,51.5,0.74,partly-cloudy-day,,0.0,0.0,,1013.18,Partly Cloudy,59.83,1468544400,8.42,259.0,10.36
2016-07-15 02:00:00+00:00,57.33,0.31,51.41,0.81,partly-cloudy-day,,0.0,0.0,,1013.6,Partly Cloudy,57.33,1468548000,8.15,259.0,8.99
2016-07-15 03:00:00+00:00,55.01,0.31,50.17,0.84,partly-cloudy-day,,0.0,0.0,,1013.72,Partly Cloudy,55.01,1468551600,8.08,247.0,8.45
2016-07-15 04:00:00+00:00,54.37,0.31,51.34,0.89,partly-cloudy-night,,0.0,0.0,,1013.92,Partly Cloudy,54.37,1468555200,8.03,269.0,7.13
2016-07-15 05:00:00+00:00,53.72,0.31,50.61,0.89,partly-cloudy-night,,0.0,0.0,,1014.62,Partly Cloudy,53.72,1468558800,7.92,239.0,6.2
