"hour_min","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","Label","hour","min","year_mon","month","year"
900,3670.94431913656,3811.36148826101,2265.96714613748,1777.43105498291,1585.09676658069,1569.03478715151,1898.42093912774,1723.15998535176,318.324586929677,346.270944180862,342.677402619161,2747.94744558046,3178.32244308533,3063.41085664503,2.87010608027073,65.5516101468,23.1834908639381,2724.51606602839,3479.67730122258,3156.45150264645,2045.61662571402,2141.65142704133,2160.97490785673,2.63186765774646,1.68499994037652,0.878119319076029,0.55600320487741,4.99754824080787,0.563232240477723,13417.5267158024,11893.5898143312,10322.7344695015,4.49314074054802,19.8348127795886,121.988231043951,10.3663663392413,30.9793803594516,31.6076636119688,1697.13128412729,1680.54020024785,2076.32564290374,1526.99537406026,1553.24882051206,1903.67038127953,1578.10566878782,1985.54101982525,1876.34472603755,2343.54813298062,2502.84773946781,1933.19052734343,12.8218458196209,13.2815771923368,2895.68901314653,3118.06688849316,3289.25248813426,2341.52467369152,3125.23030336441,3053.13879683314,3643.04787203906,3906.70365108402,4058.60500383271,3115.87327998989,3304.32675676256,3309.70929020712,1084.83870180194,1415.76016753832,1240.60585543738,2666.34157846116,2624.59316038738,2815.51386456273,3659.99866746559,0,9,0,20161200,12,2016
915,3859.47096774252,4006.34081138759,2256.5884036159,1778.96376033497,1604.1488593646,1569.73519615269,1897.41849220867,1707.49987950499,318.322570800645,346.22579266929,342.677402619161,2620.88711994964,3027.47172365807,2973.18142549266,2.86197493409596,65.5671611334695,23.2791609692465,2724.51606602839,3479.67730122258,3160.7760941703,2067.8906814412,2141.55879457546,2150.49449764802,2.63186765774646,1.68499994037652,0.877521920051491,0.55600320487741,6.13373912592135,1.24884055927802,13492.4768334118,12005.3552398189,10416.3390561938,4.49290304799194,19.8300855657194,122.236499122163,10.278929476584,30.8047727236265,31.0691217238043,1743.43104379312,1772.60931672146,2144.13228615391,1459.32243324178,1481.87010511183,1840.13540380346,1384.05940571425,1787.86900805415,1692.86825699353,2084.32827935996,2213.26247821127,1686.82917349167,12.8351646608026,13.2445900988923,2799.17367087754,3007.12906756632,3169.26650758138,2371.07830941825,3121.81263860888,3086.91270240043,3378.39046578364,3640.3874558971,3769.36628706729,2636.40313418822,2767.92994030368,2861.74017032108,1082.39427424606,1413.22091208847,1239.38624201959,3092.94914944568,3064.80691364256,3242.28885248735,3846.12091576424,0,9,15,20161200,12,2016
930,3656.58029916434,3799.73255050877,2134.29340281354,1748.67333888496,1540.74849801023,1551.862724452,1876.70832729559,1677.89280178946,318.322570800645,346.22579266929,342.677402619161,2544.29189912529,2914.41031914113,2856.38590074781,2.88051896915637,65.5518302015062,23.3094572046905,2724.51606602839,3479.67730122258,3207.27852875114,2049.85578823305,2153.93022277183,2160.27238822041,2.63186765774646,1.68499994037652,0.8736031866599,0.55600320487741,8.03045146599916,2.65781753150826,13375.0545026809,11948.6812247813,10301.2064348061,4.49290304799194,19.8093300317002,122.411369816243,10.1797989445399,30.6237973326103,30.5617469131404,1731.58943737406,1754.26725050413,2134.15975118675,1468.7966544857,1491.47345010088,1849.07589098211,1255.85904777259,1646.88391612082,1562.2825893609,2112.88392163346,2242.65155882482,1712.94428107115,12.8467049916714,13.2155579741342,2501.24950043036,2662.13165808152,2856.12875162755,2221.77343855017,2989.51458149574,2903.52232600372,2970.49732574138,3201.57182958434,3352.46857752673,2643.73242870067,2773.90583391092,2859.58521137873,1082.45287429649,1412.58043383533,1239.31149534832,2937.93005712402,2903.96073641249,3091.52238795845,3643.61778603882,0,9,30,20161200,12,2016
945,3879.55765341505,4020.21467416501,2137.0455266319,1770.79707205169,1562.94101345936,1547.96242439531,1874.81400947176,1665.48380796387,318.420410812417,346.187335401783,342.682683669654,2477.26797859441,2877.63433824785,2797.6460097448,2.90890312194819,65.560848802134,23.3510580165557,2728.14774918112,3484.25419921905,3231.52770549845,2049.88643103181,2143.97058394254,2165.31360808348,2.63186765774646,1.68499994037652,0.868621596124863,0.55600320487741,7.26236270608372,0.560032979114854,13321.9131048288,11931.4368552398,10245.5577179866,4.49290304799194,19.8064511822194,122.419349178484,10.1287753874296,30.4435188785778,30.3365241594269,1783.80386582258,1794.21041456658,2183.52812421254,1550.25412794514,1588.62321856092,1933.09859317265,1238.27272660436,1612.41255460357,1533.75383878335,2029.43440308944,2170.35282205561,1638.67512850199,12.8535300347148,13.2065572472092,2189.30753908848,2332.77914763403,2558.74466067065,2088.02216836255,2819.15157510095,2718.44782294826,3391.64059861719,3661.24174384667,3799.81138797895,2698.00277165247,2829.46287041131,2922.57351494252,1083.14472682505,1412.5946097426,1238.5388556369,3023.51766948129,2990.35988375796,3176.20652354312,3863.38536311415,0,9,45,20161200,12,2016
1000,3254.46207892363,3406.64948074194,2145.72427840713,1791.68142990603,1500.82783347518,1541.93543268032,1874.2564555508,1665.59292753501,318.483612847963,345.629388033751,342.450062675632,2477.82468983647,2867.31480857295,2809.35834383419,2.95209905409101,65.5578332880465,23.3718817557217,2772.93921318488,3523.04838237172,3279.14773815551,2053.07570197006,2134.8155940231,2099.53096779465,2.60946149550515,1.68499994037652,0.768094268819741,0.55600320487741,5.39570750299308,0.550976490217486,13442.59510668,12041.3902448581,10349.6206506146,4.48857928552912,19.8064511822194,122.419349178484,10.0366807927396,30.3427821128684,30.3106472015424,1835.16333880692,1858.70970918398,2233.84121723802,1524.21375089236,1520.50625866305,1896.99727350054,1366.59694692936,1756.08305296536,1661.55591502869,2070.89242199319,2197.90471112662,1665.31599357336,12.8579249474344,13.1774479773809,2120.22715841292,2245.23413125291,2496.9849958523,2136.98324687523,2873.04271542524,2779.76830592235,3633.98500353078,3890.99848291525,4004.38845136099,2721.83294388989,2869.85525348637,2928.74569839978,1084.50165123073,1411.38016239297,1236.96936113927,3065.69057722209,3039.51158906675,3216.56463111222,3265.46699848839,0,10,0,20161200,12,2016
1015,3877.23922998615,4007.41177072957,2197.66676832646,1832.57881358159,1559.00686087671,1542.04685767402,1873.00770670589,1665.5933318109,318.509868793957,345.387080038516,342.354819020645,2461.47535951682,2860.56741063948,2792.59376758884,2.94477152516873,65.5440121886553,23.3876697909613,2799.99990549419,3541.61280084452,3287.44640247002,2054.78003270955,2140.55422310785,2186.5041251891,2.59993217356807,1.68690952142733,0.766774167787397,0.55902183885059,5.35665538522499,0.544758638655723,13310.6785366155,11963.6483681783,10206.0671349923,4.48741918994516,19.8064511822194,122.419349178484,10.0703197007557,30.2654275299482,30.2794415545779,1587.88503024198,1588.80565146174,1977.44090615555,1590.16771069584,1609.5080466651,1951.88341996387,1502.59237821829,1885.5911789106,1796.20098863847,2295.76200069318,2453.89088909206,1897.6263326666,12.8611128673774,13.1705167667897,2391.96978313533,2555.61022634169,2794.21209047374,1991.00645804467,2716.83774099043,2606.40479801981,3566.14337814486,3833.53281302499,3946.84557107938,2556.56214744009,2625.63170546701,2741.83489714611,1084.93197559647,1410.93798355602,1237.32570144505,2785.01863659282,2748.46597782277,2936.52442823882,3856.51866441933,0,10,15,20161200,12,2016
1030,3367.01492723101,3511.65915133639,2161.09503828493,1754.94143035238,1546.17109991924,1538.55980605273,1866.42396332131,1665.75341455619,318.486013892243,345.310715869974,342.356678952176,2458.90944784848,2848.60325730869,2785.43742885817,2.91196985988329,65.4624841177338,23.4247662411099,2799.35281365531,3540.18526703239,3280.6506137646,2058.32344117529,2139.93483860488,2141.78253239471,2.59993217356807,1.68822573990587,0.766774167787397,0.5607451398767,5.18130881279998,0.596515114858049,13376.2990780301,12059.0034715049,10281.7484101928,4.48741918994516,19.8064511822194,122.419349178484,10.0207163267246,30.12300869522,30.3616937247705,1570.10560132092,1565.91472903028,1966.43713405161,1450.6190332557,1477.62283974935,1828.70667947753,1547.06602848815,1952.03457293783,1844.31116326454,2128.4418997817,2271.7855833649,1741.2180989584,12.877297581908,13.1663528278335,2126.50232209233,2272.21849181454,2490.92013136305,1835.76338520671,2546.81804146703,2427.60570764028,3049.96363131625,3266.61072512413,3411.48103972415,2178.52125493537,2268.59327746981,2427.87725344422,1085.08097619501,1410.64502898194,1237.74188035548,3210.99116368465,3188.43956705746,3360.29373109963,3373.4454427088,0,10,30,20161200,12,2016
1045,3451.92366799,3592.55173838647,2096.0689788081,1682.43957532663,1507.65451102319,1519.37230132748,1843.92801736826,1669.862161616,318.229706729202,344.84642484912,342.132597170325,2441.55741032433,2824.47887028542,2771.5723651191,2.9499234420009,65.3411596318736,23.3947979834897,2786.19854513213,3509.88712617632,3266.7703350768,2050.10715332037,2135.94973354555,2139.17631415927,2.73670996888202,1.87350121355206,0.794801853334655,0.596698181219013,5.34048385094582,0.596230027086123,13397.6246513682,12087.9544039667,10290.0491935418,4.48660906207157,19.8064511822194,122.221324551783,10.0114104773393,30.0069382247172,30.4056487832092,1719.56001501594,1722.89575326587,2127.54670961445,1501.0370429583,1503.17476452245,1879.12579647598,1349.53663067555,1727.61570244245,1639.93394578512,2136.8872999623,2270.05156827538,1737.4694111484,12.8910666988699,13.1536887568834,2088.82685205626,2226.27524978425,2467.85680758555,1987.46161754992,2710.55632875538,2616.48773442746,3160.32324638786,3376.7317191177,3543.12567545589,2427.24427122724,2524.33873514172,2629.99357831411,1085.58833401591,1410.07756295161,1237.90604681215,2659.60682648705,2619.68781764553,2810.98033381669,3452.90931514682,0,10,45,20161200,12,2016
1100,3550.3508552803,3686.72700142882,1999.02681905285,1577.34798007279,1420.29781238193,1526.77411873129,1851.30949182013,1678.23246282774,318.129020444645,344.612888459032,342.06449644,2421.9063867713,2803.1043047508,2741.90950993385,2.93372734182727,65.309674662929,23.3742796949262,2783.54829259097,3501.93538936516,3261.61276934258,2034.24980416265,2124.90101882778,2160.40949838292,2.80774183234839,1.96338702209574,0.806580625083687,0.616456106154923,5.25553909386323,0.663364087752501,13237.9528897742,11964.8175529049,10175.0882245417,4.37106520539974,19.6062764772931,121.812761467024,9.96623922163458,30.1334299395239,30.4332519449256,1629.07408460385,1647.49538705484,2032.17899524342,1409.73651490523,1416.72883248295,1781.88665049574,1273.79957301637,1637.98792238966,1560.41657872363,1962.973153982,2092.81540737357,1568.80642522954,12.8847510799241,13.1538520956576,1982.94894665139,2092.27427033405,2365.79211294551,1861.0183763074,2564.40546244961,2432.40206863254,2706.01399043928,2915.46064321886,3085.12207083753,1920.74706742492,2003.98004557297,2198.992273868,1085.74633736563,1408.39023542516,1238.58696682854,3140.32385490176,3117.27302167404,3293.18618584161,3552.45006930542,0,11,0,20161200,12,2016
1115,3605.13385364243,3740.09956422226,1911.5451550966,1497.30483017795,1354.62318489326,1541.07511498254,1863.67391738086,1684.26998015385,318.129020444645,344.612888459032,342.06449644,2394.48115580577,2766.00730946063,2716.550378812,2.93041422956815,65.2552871704127,23.2798859709125,2783.54829259097,3501.93538936516,3257.48333018348,2049.79743521092,2134.47368085316,2148.09318401391,2.80774183234839,1.96338702209574,0.806580625083687,0.616456106154923,4.93358049661858,0.484091594961691,13355.0226793398,12099.2558383563,10264.5141233982,4.35870956605484,19.5866276484806,121.775613863004,9.99047320581445,30.0341161953624,30.4427209956716,1463.6125929309,1474.51177676626,1890.90901692727,1501.23224533166,1494.81721637701,1860.21928527178,1239.33945365002,1594.40998088897,1524.06228972421,1954.68606455822,2105.10564279862,1587.03183843129,12.8829888333548,13.137489538297,2042.99067159666,2194.21637514135,2404.84220771366,1757.42549313795,2466.35894158473,2307.88523264258,2417.51161636857,2558.39225575441,2796.96683073976,1719.79833643101,1782.23359558761,2011.70094059781,1086.28050996518,1406.5501966252,1238.85454679114,2953.09576192929,2922.89765152495,3104.90990895961,3604.98066196318,0,11,15,20161200,12,2016
1130,3218.04919722415,3374.11689085645,1791.43188862961,1400.72202547138,1264.19272565946,1552.58057034419,1874.51607390387,1691.81949003501,318.129020444645,344.612888459032,342.06449644,2368.78265459642,2769.39963682061,2695.73752467684,2.93895725793826,65.1317200199275,23.2399223286695,2783.54829259097,3501.93538936516,3206.33107253899,2039.51614688363,2126.68886692514,2120.7824300132,2.80774183234839,1.96338702209574,0.806580625083687,0.616456106154923,4.93358049661858,0.484091594961691,13422.9646736295,12206.688466048,10322.5040616544,4.35870956605484,19.5788553258583,121.603022553112,10.0942726196766,29.9916373468344,30.2894083740987,1392.83621261766,1426.32287492662,1851.74723438563,1478.69325948652,1470.86441873542,1838.98518512705,1194.65554487986,1540.64280257692,1492.81579091071,1787.09389359677,1936.25280499211,1460.39282869718,12.8577653433759,13.133164959571,2221.37854437046,2369.32734256897,2629.8794738114,1940.59718778885,2649.15409079923,2551.52631048376,2162.97910261269,2313.60473685323,2571.11126932127,1741.56834467428,1808.41812074729,2037.21402417262,1087.2477898711,1405.16124700742,1240.02413369473,2926.21091754916,2895.6823903732,3075.6683877272,3237.14477014052,0,11,30,20161200,12,2016
1145,4085.14198063813,4222.09341607994,1830.07680753489,1436.26880158455,1305.4263126497,1552.6028826972,1874.51966303357,1691.61284415968,317.55539380128,344.443257912054,341.838609592632,2406.60511750282,2796.48262453766,2728.15436670471,2.94161278970871,65.0623993084026,23.1952918432198,2780.93569020942,3499.04219222555,3177.90507024981,2029.59006163899,2119.62045688441,2138.71029538394,2.80774183234839,1.96338702209574,0.831796218032036,0.616456106154923,4.93932682685931,0.486903181017396,13227.5788558376,12054.7736705972,10164.8828460978,4.35870956605484,19.5774185426936,121.580639254968,10.1020207702475,29.9565298593312,30.2245740829084,1451.8686757077,1471.08893491699,1892.79745621232,1405.82712520383,1399.79321735342,1782.29260201432,1221.75422363284,1629.99620505731,1519.42129956342,2010.00186780703,2136.33006893699,1637.49711362778,12.8176116738348,13.1213690932084,2523.86325578603,2668.78944564285,2867.56119109146,2338.66605552768,3133.15177802645,3049.88299416161,2293.26842736681,2424.88730337497,2657.68399146297,1708.24193758411,1783.04870474219,2004.90979896475,1087.64871891806,1404.81237635471,1241.3371902303,2984.5673219091,2955.90816742327,3134.05374716533,4069.23442802942,0,11,45,20161200,12,2016
1200,3369.29272566022,3521.29010311753,1783.59001025954,1398.83626047774,1281.36092732751,1552.58057034419,1874.22455765933,1691.82680716583,316.324450749049,342.22773568743,340.745453668232,2421.27998519434,2792.45237420105,2737.79145140316,2.88720536078232,64.9482124574751,23.0881999067215,2677.62929530009,3387.66909809755,3113.08917538254,2035.81135988966,2120.85226840787,2137.14248493166,2.87261357576585,1.96338702209574,2.14355975215403,0.616456106154923,5.09067726327535,0.56876901095182,13301.8577998903,12112.2472068049,10226.2436344878,6.38012778682047,19.5774185426936,121.580639254968,10.0845564852492,29.9365175842099,30.2705417469086,1607.59023174976,1605.31560189854,2010.39889821718,1381.45001496213,1398.30222640518,1771.33314825912,1196.48512369776,1547.39832225527,1486.66277485527,1916.38746009746,2061.85519993286,1528.44993213945,12.7803015801338,13.1118604557473,2689.89451615548,2892.24212987784,3071.79912739396,2167.45055286051,2893.19213604662,2837.17845472099,2559.95483555959,2734.54076334641,2956.63542191695,1741.72786484581,1812.63887296303,2049.36311770215,1088.35903215312,1404.51821577843,1242.34769221492,2806.3098060528,2763.77395675854,2954.05991998514,3381.43342416469,0,12,0,20161200,12,2016
1215,4119.53563035598,4256.04602602202,1823.3109620126,1444.80132602458,1315.49291178392,1552.72247432606,1873.34679151978,1693.10200247832,315.645078269228,341.096764349032,340.451601089806,2368.70999611495,2753.62907951101,2690.71966067103,2.81540488094439,64.8226370616602,23.0514342523531,2603.87087323613,3318.3869943929,3101.16372805391,2036.69578870553,2128.54911321845,2127.45551259039,2.90096764218387,2.04070367338886,2.24367735270497,0.626427668407248,5.09067726327535,0.56876901095182,13400.5022702344,12188.7772870318,10336.4663873426,6.93161273771645,19.5774185426936,121.580639254968,10.0606363542629,29.8850666169342,30.3054966506243,1503.12291627297,1517.25102119039,1916.99405425708,1551.10813946376,1560.62690219686,1916.05941542766,1335.04398232724,1717.19548996146,1630.76440560961,1853.27907321088,1963.16948819733,1477.64761490327,12.7668660728011,13.0975422910445,2567.24579408706,2734.45865124092,2976.18038343181,1963.75028325556,2710.40178091411,2517.23707446037,2594.19510064907,2740.53529197118,2953.70200405351,1888.67692949849,1966.49879032265,2155.31563313815,1088.70965773065,1407.52507770508,1247.56980794284,3121.30782037563,3088.22744823237,3268.64744098641,4102.49754389363,0,12,15,20161200,12,2016
1230,4256.9099924406,4414.6427282848,1809.15829937034,1435.24232794242,1317.2104893838,1560.57091418869,1880.44757854518,1704.7807821952,315.395607634363,340.997454899471,340.308031373232,2302.19201502662,2677.88745274733,2666.06606077815,2.72493196072103,64.7119211504516,23.027393107277,2616.19652847804,3333.77174636708,3122.97474115864,2047.14960018705,2113.55515924286,2122.62309360303,2.90096764218387,2.08887088491123,2.24367735270497,0.63271416997131,5.15234570849355,0.591487611191531,13313.1115717295,12072.4052860222,10328.8111832091,6.93161273771645,19.5774185426936,121.580639254968,10.0594170662681,30.0541444881101,30.2743806982654,1411.66809029531,1427.34939936159,1833.70469537566,1440.32743930544,1465.58494256135,1806.79343051718,1374.68446425538,1751.75407924865,1657.23071919114,1886.47940240697,2000.21701345148,1503.71318963131,12.7008856045415,13.0868114881613,2577.11856873239,2773.10923350322,2943.38221999959,1996.1977189914,2734.98788248716,2646.98631106129,2581.071772356,2741.12924358422,2958.52531134516,1818.97179978882,1896.09898983531,2099.18779533157,1093.67352596824,1409.78407389335,1251.48406024247,2946.88921685996,2907.70916866224,3094.57998309415,4247.49613627806,0,12,30,20161200,12,2016
1245,3840.66356056811,3987.23280987512,1800.67920852185,1430.72604934992,1300.21911063242,1571.27696073811,1895.41284914753,1714.22227743841,314.418863932135,341.192641850802,338.272129444303,2300.86506662692,2650.66302844667,2665.98865691181,2.62248329680398,64.5874063963499,23.0172400361895,2727.97207293785,3484.67917244241,3198.77211651572,2061.46528792847,2134.67830246144,2154.6487060548,3.84050409511858,3.42890384927829,2.30159069863665,0.717000798192236,5.59652744595658,0.79768696808175,13510.4558950699,12232.0453502867,10462.841557454,8.29365698393882,19.5774185426936,138.086207761355,10.179005192176,30.3642955328892,30.3691050950056,1495.46203298262,1479.78342652688,1891.85716303351,1399.34896581411,1417.18543871821,1781.85920488916,1476.7764173279,1833.70223270559,1785.828647146,2241.88443249133,2392.15937447503,1854.70535087961,12.6586720169346,13.0723441093189,3123.00129552004,3345.41316639848,3489.82747973366,1855.30345275233,2568.60555800585,2406.71693233409,2425.37762175536,2583.65141601596,2804.18044774877,1882.85077862456,1943.25721501176,2165.26077605232,1099.52513992151,1415.79408497155,1255.81877336411,2976.03223023794,2939.05641958639,3125.85665375135,3836.780406272,0,12,45,20161200,12,2016
1300,3706.06458595867,3874.35213373626,1805.95233669505,1454.4233540812,1288.21599698638,1572.58060578387,1898.6300878383,1731.11496503292,314.161278509161,340.935473042,337.548379221161,2303.3462223834,2652.03526624486,2652.83717001664,2.58170364543914,64.5677384407258,23.0027601795959,2767.41927608387,3529.35468907548,3241.29021232387,2100.11836200028,2125.97985892361,2164.19730815284,4.26064495886548,4.04064502254516,2.32625798832948,0.750241912541081,5.79594858282247,0.885616971392017,13841.7087365535,12294.0283896054,10714.193113653,157.728944314094,1705.12411877638,1697.50208896123,10.1903751763012,30.4057218449168,30.5208854019153,1561.88222341249,1560.1977675572,1961.96681052596,1407.52684956147,1419.13834504168,1794.7823355071,1566.7951644404,1943.22915616611,1849.71520024794,2217.62853977662,2349.82315004409,1811.82681412189,12.6116304705327,13.0555835395712,2927.81460433457,3141.29620335081,3271.95189274634,2236.46512949957,2987.52532604583,2936.62148831264,3294.52881213784,3514.00382959514,3633.82462748886,1809.43670995525,1889.52069997484,2068.59444881974,1110.58313723333,1427.99057800959,1264.31632749501,2906.7272266677,2868.1822958674,3057.41194714002,3714.8589428971,0,13,0,20161200,12,2016
1315,4266.30041110073,4430.85630460329,1892.24725916079,1490.63925339076,1328.953703784,1584.21819083931,1912.60185153118,1754.54067724101,314.126874238538,340.908185864374,337.509773894172,2306.57160592042,2663.27547673088,2627.36108884123,2.52492927453822,64.5962794314097,22.9527250843822,2777.79260490191,3540.38814106639,3265.61377215671,2233.85038169961,2177.19505287092,2291.64343235471,4.26064495886548,4.04064502254516,2.32625798832948,0.750241912541081,5.85516107466806,0.891761263772232,14439.5909715194,12418.0457367166,10810.1180191497,173.010767471068,1889.21736679914,1879.94391486071,10.2710875911143,30.5583240919258,30.9077607554933,1542.26527436123,1563.83053303223,1956.57440847849,1339.00424922782,1376.73942031056,1741.37496744798,1560.02823302554,1937.53385915456,1848.64913605731,2310.38890997789,2489.69933215746,1938.73384025301,12.5795126863799,13.0673276080854,2963.9982970532,3170.82918635543,3351.41943884419,2391.87856615951,3169.35607910138,3090.76809134538,3538.83312751993,3749.77694787495,3891.30206915731,1788.37340179712,1880.22696913862,2111.14327274452,1131.14578844301,1440.61956668985,1271.80221721701,3190.96048124598,3161.84242534097,3341.31140057985,4247.00402018206,0,13,15,20161200,12,2016
1330,3576.25338069135,3740.24303962957,1847.932155273,1458.01355126497,1314.01716118281,1601.6128559729,1934.51604633968,1778.10187332004,314.032246251097,340.838699832903,337.387088898581,2347.80974068556,2707.33527097006,2663.8634127712,2.50309626953525,64.745190068723,23.0604453507449,2814.51605027742,3578.70953566065,3687.51083091849,2159.2038763232,2218.28607768409,2253.68659379211,4.26064495886548,4.04064502254516,2.32625798832948,0.750241912541081,5.85516107466806,0.891761263772232,14784.7787109325,12473.980353231,11253.2773332424,185.706951625304,2216.00739536101,2097.74015877028,10.3702336752393,30.9593967929998,31.3174281663895,1850.81128366235,1849.80395335356,2213.84821360214,1540.57940319406,1555.35948053183,1911.2819217806,1662.40662684252,2075.05776603482,1956.21868830858,2685.29179346247,2855.09927676626,2278.75549657602,12.5468108864314,13.0670402895989,3304.62991457699,3529.31669370556,3653.25028640538,2556.71517189592,3360.86343849781,3302.77686754458,4225.80091710253,4479.02639291426,4560.92151850194,2252.36746235452,2374.35465494798,2502.14651430206,1160.72070575019,1466.74081427467,1299.48518040166,2844.15451056391,2801.24588846213,2991.88288653004,3585.70831705716,0,13,30,20161200,12,2016
1345,4081.34668913841,4250.09136529899,1911.31704470754,1508.66380767828,1369.43089402731,1636.38404947929,1938.62020539335,1782.58059790839,312.410494765241,340.454639853062,337.203217012026,2391.45154399145,2773.07648597661,2695.88603751912,2.50048379359658,64.8185455978495,23.1547663822103,2814.51605027742,3578.70953566065,3848.60136351258,2146.90668604052,2203.1902874034,2217.85061245189,4.26064495886548,4.04064502254516,2.32050197726899,0.750241912541081,8.18137188009,1.67950195130105,14883.0094737026,12386.0178511308,11437.5413999406,188.456129028902,2245.48378433742,2130.76877336409,10.4744884326962,31.0870868641875,31.5180252649536,1792.93178710942,1845.24616961748,2198.70123146649,1719.12655134294,1746.20019741269,2060.67686413187,2146.91900201589,2560.31484348746,2450.64952615731,2932.68416288667,3130.33183462497,2518.14126698462,12.5113317120482,13.0901804216402,4442.09032297469,4821.94819401525,4826.564629798,3071.27155893003,3982.13879998314,3978.85895103535,4575.75822806429,4902.03700489333,4940.93108330237,2470.39861640484,2589.42824470768,2700.84992623284,1192.12565261682,1495.38351683265,1354.94695296759,3311.76853578714,3290.11412917955,3464.95831180776,4064.69461578019,0,13,45,20161200,12,2016
1400,4378.83264763963,4537.31718750103,1915.67673721337,1513.8873427484,1435.5586025444,1645.4838197771,1950.82019463013,1784.90366972249,310.219762067705,337.848777721591,335.153039944402,9705.87033585978,10521.7281089807,9797.47001322639,2.75507643479131,64.9760379996271,23.3361888229308,3580.53175350753,4236.56915427632,4186.72147387471,2246.00224451888,2258.50355526516,2151.73746036004,4.22706400655983,4.04064502254516,2.57740677313172,0.750241912541081,5.98709657115258,0.890599973019071,15161.7844064998,12702.157762091,11525.7789608466,192.7207421907,2281.03959094654,2188.84692776596,10.5000765544162,31.1696898019492,31.7437822854677,2012.21062536763,2037.54673324105,2385.63882177219,2252.43525626894,2289.64878953501,2574.43794942882,2159.41670263141,2591.33387254288,2485.805550918,3146.95856566065,3368.23389695703,2741.51791335857,12.5159116580935,13.1335755768604,4349.06640992492,4719.23387884266,4765.2534436946,3192.8361408193,4063.76138141611,4081.36871823555,4978.29954033282,5391.92746529535,5362.57662156598,2791.36294680336,2951.79757854523,3016.84746592551,1789.7885264408,2237.36165653368,2044.38813319071,2782.96767630664,2737.41190881245,2934.96352959123,4348.93292538135,0,14,0,20161200,12,2016
1415,3915.75322843191,4097.23020308394,2023.7080473133,1512.02688702419,1418.5770026095,1651.18639611701,1989.31803910471,1817.16098711581,309.35186577232,336.96772716871,334.548374298903,12026.5665007509,12989.6907342026,12095.3056997604,2.93882239864677,65.0340595860572,23.4171067186673,4206.12889049935,4674.83850491484,4249.09331264742,2123.07389139163,2178.21497894632,2208.56642200112,4.21193528175419,4.03751940932232,2.58096766471903,0.737899261240504,5.98709657115258,0.890599973019071,15383.9420761884,12960.8983072858,11784.4932186598,195.211644293587,2288.3126173452,2206.88971275421,10.5110419017023,31.4196898634761,31.8916416865553,2747.27094910338,2833.54829941621,3091.82300644738,2303.25703361256,2350.39770849075,2615.12848701086,2922.89039267255,3368.61839035204,3225.81682443953,3728.79132145733,4007.1336013631,3294.94784552435,12.4897067346877,13.1657886997338,3403.8148264238,3640.07312510413,3752.9092545048,2930.58757665492,3753.21668976809,3789.27305658839,5743.33141092269,6231.22813917542,6171.51290060011,3105.87808378482,3303.11210123697,3326.27918189271,4551.50204658153,6587.59156848581,4840.21846700738,3269.72773385026,3244.78193726974,3429.61519079813,3916.02336084462,0,14,15,20161200,12,2016
1430,4066.52143607301,4252.68616746667,2020.83443098188,1574.57053637767,1448.79350428433,1712.65476231744,2054.85475312942,1903.74848685331,309.110262044054,336.850636996815,334.445477032217,12038.3392103413,13021.8720788664,12173.4299190037,3.35327311933662,65.1349497805277,23.561461856808,4284.14902973828,4796.93565608252,4855.6086861563,2098.02984763529,2150.70124852991,2148.74506205912,4.21193528175419,4.03483858416064,2.58096766471903,0.730209654737984,5.94842762485548,0.868823017148006,15234.6274550538,12958.9132518417,11601.9404737851,195.359860754445,2291.88288469232,2220.43596033905,10.5989111192797,31.6216798351692,32.0942535810591,2885.6265354609,2946.35036621099,3192.77664256776,2623.07453062,2700.63260222426,2922.76523778796,2764.09429406613,3197.76761907755,3065.27714686247,3653.80951360892,3907.56984574488,3215.9563837522,12.4504283023133,13.1868698961009,3722.78792186408,4029.95349304826,4073.4739848471,3210.98153968754,4129.51809423325,4129.70582236032,5421.82636180608,5859.48203623753,5786.12780262912,3311.13381150772,3509.69035198269,3505.13627142127,5592.12208186396,7564.18593960067,5903.54813508129,2759.79104030178,2720.93858261957,2921.07502467699,4054.84779170888,0,14,30,20161200,12,2016
